station,name,county,latitude,longitude,elevation,year,month,cdsd,emnt,emxt,hdsd,tavg,tmax,tmin
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1980,7,56.7,8.3,29.4,15.9,19.2,23.8,14.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1980,8,147.9,11.7,30,20.6,21.1,25.7,16.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1980,9,162.3,0,26.1,121.5,15.4,19.6,11.3
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1980,10,162.3,-0.6,20.6,450.6,7.7,11.3,4.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1980,11,162.3,-7.8,16.1,911.8,3,6.4,-0.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1980,12,162.3,-22.8,6.1,1598.6,-4.7,-1.1,-8.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,1,0,-12.2,8.3,2349,-1.4,2.4,-5.3
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,2,0,-22.2,7.8,2990,-5.3,-0.1,-10.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,3,0,-16.1,26.1,3525.7,1.1,7.1,-5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,4,5.9,-6.1,30,3879.5,6.7,12.1,1.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,5,5.9,-1.7,27.8,4124.1,10,15.4,4.7
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,6,14.7,2.8,30.6,4208.9,15.8,20.7,10.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,7,66.6,8.9,30,27.5,19.1,23.8,14.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,8,107.4,9.4,29.4,50.2,18.9,23.4,14.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,9,125.8,0.6,28.3,153.5,15.5,20.5,10.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,10,125.8,-3.3,24.4,441.1,8.9,13.4,4.3
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,11,126.1,-3.9,22.8,805.2,5.9,9.5,2.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1990,12,126.1,-14.4,11.1,1418.7,-2,1.1,-5.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,1,0,-14.4,3.9,1970.5,-3.9,-1.6,-6.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,2,0,-22.2,8.9,2680.7,-7,-2.6,-11.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,3,0,-18.3,21.1,3255.8,-0.8,3.9,-5.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,4,0,-11.1,15.6,3707.8,2.8,6.6,-1.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,5,0,1.1,23.3,3973.3,9.5,14,5.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,6,52.4,6.7,28.9,4013.5,18.7,23.6,13.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,7,122.6,9.4,32.2,23.7,19.8,24.1,15.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,8,221.3,12.2,32.8,25.5,21.5,26.1,16.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,9,230.2,1.7,27.8,163.9,13.7,19.1,8.3
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,10,237.5,-0.6,27.2,413.4,10.5,14.2,6.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,11,237.5,-12.8,12.2,971.1,-0.3,2.5,-3.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,1995,12,237.5,-16.7,4.4,1697,-5.1,-2,-8.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,1,0,-22.8,3.9,2169.9,-6.6,-2.4,-10.7
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,2,0,-21.1,17.2,2781.1,-3.6,1,-8.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,3,0,-9.4,19.4,3265.6,2.7,7,-1.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,4,0,-5,18.9,3676.1,4.6,8.8,0.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,5,1.5,-0.6,26.7,3867.7,12.2,17,7.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,6,15.1,3.9,31.1,3942.1,16.3,20.4,12.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,7,71.1,4.4,30.6,32,19.1,23.8,14.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,8,106,6.1,28.3,63.3,18.4,22.8,14.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,9,127.7,-1.7,32.8,195.5,14.5,19.4,9.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,10,130.7,-2.8,26.1,437.7,10.6,15.3,5.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,11,130.7,-7.2,21.7,880.2,3.6,6.4,0.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2000,12,130.7,-22.2,2.2,1640,-7,-4,-9.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,1,0,-25.6,6.7,2355.4,-8.2,-4.3,-12.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,2,0,-15.6,11.1,2987.2,-4.2,-0.4,-8.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,3,0,-16.1,17.8,3673.5,-3.8,1.2,-8.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,4,0,-1.7,21.1,4021.5,6.3,10.9,1.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,5,1.4,-1.7,27.8,4260.6,10.1,14.5,5.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,6,65.9,7.8,32.2,4282.3,20.1,24.6,15.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,7,147.7,8.3,33.3,9.7,21.1,26,16.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,8,223.1,10,34.4,15,20.7,25.4,16
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,9,268.7,7.2,31.1,62.1,18.3,23.1,13.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,10,289.2,-9.4,30.6,277.5,11.2,15.5,6.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,11,289.2,-9.4,16.7,684.2,4,7.9,0
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2005,12,289.2,-12.8,3.9,1319.2,-2.8,-0.9,-4.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,1,0,-18.3,6.7,2308.6,-5.1,-2.1,-8.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,2,0,-13.3,2.2,2971.2,-5.3,-2.2,-8.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,3,0,-9.4,16.1,3488.4,1.6,5.8,-2.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,4,0.5,-2.2,28.3,3779,8.2,13.6,2.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,5,18,-1.1,30,3946.6,13.5,18.4,8.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,6,32.1,5.6,29.4,4012,16.6,20.4,12.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,7,124.4,8.3,32.8,9.2,21,25.3,16.7
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,8,223.6,10,31.7,18.1,21.4,25.4,17.3
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,9,235.5,3.9,31.7,141,14.6,19.1,10.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,10,235.5,-0.6,22.8,402.1,9.6,13.9,5.3
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,11,235.5,-6.7,18.3,834.9,3.9,7.9,0
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2010,12,235.5,-13.9,10.6,1520.3,-3.8,-0.7,-6.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,1,0,-23.3,3.9,2456.9,-8.9,-4.4,-13.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,2,0,-29.4,-1.7,3346,-14.6,-9.3,-19.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,3,0,-25,13.9,4014,-3.9,1,-8.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,4,0,-6.7,20.6,4442.6,4.1,8.5,-0.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,5,6.7,1.1,28.9,4656.2,11.7,16.9,6.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,6,10.6,3.9,26.7,4759.2,15,19.6,10.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,7,70.8,7.8,29.4,31.1,19.3,23.5,15
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,8,129,11.1,31.7,51.4,19.6,23.1,16
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,9,180.7,4.4,31.1,97.3,18.5,22.9,14.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,10,180.7,-0.6,22.2,373.3,9.4,13.3,5.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,11,180.7,-5,21.7,741.8,5.6,9.4,1.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2015,12,180.7,-6.7,15,1233.2,2.5,5.1,-0.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,1,0,-12.8,6.1,2189.7,-2.4,-0.2,-4.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,2,0,-16.7,8.3,2856.7,-4.7,-1.1,-8.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,3,0,-10.6,13.9,3406.8,0.6,4.4,-3.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,4,0,-5.6,16.7,3875.6,2.7,6.2,-0.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,5,3.9,-3.3,25.6,4164.1,9.1,13.3,5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,6,24.7,5.6,31.1,4240.4,16.3,21.1,11.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,7,125.6,10.6,32.2,0.8,21.9,26.2,17.6
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,8,175.3,10,31.1,16.2,19.5,23.6,15.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,9,182.8,1.7,25.6,140.2,14.4,19.1,9.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,10,182.8,-3.9,22.2,500.2,6.7,10.2,3.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,11,182.8,-5.6,24.4,869,5.6,9.8,1.4
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2020,12,182.8,-7.2,9.4,1465.7,-0.9,1.4,-3.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,1,0,-18.9,5,2034,-6,-2.8,-9.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,2,0,-17.2,9.4,2721.4,-6.2,-2.7,-9.8
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,3,0,-15,21.1,3263.9,-0.4,4.4,-5.2
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,4,0,-8.9,24.4,3686.3,4.3,9,-0.5
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,5,3.3,0,28.9,3940.4,10.2,14.6,5.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,6,36.4,3.9,33.3,4006.9,17.2,22.3,12.1
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,7,111.9,10,32.8,13.1,20.4,24.8,15.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,8,180.5,7.2,34.4,49.3,19.4,23.9,14.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,9,182.2,6.7,25,118.9,16,20.1,11.9
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,10,192.8,0,29.4,315.8,11.7,16.6,6.7
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,11,192.8,-5.6,12.8,754,3.7,6.7,0.7
USC00206507,"PETOSKEY, MI US",Emmet,45.3725,-84.9766,182.6,2025,12,192.8,-11.7,7.8,1424.8,-3.3,-0.5,-6.1
USC00201150,"BURTON 4 N, MI US",Genesee,43.0675,-83.5919,230.7,2005,8,,7.8,36.7,,21.8,29.1,14.5
USC00201150,"BURTON 4 N, MI US",Genesee,43.0675,-83.5919,230.7,2005,9,,1.7,32.8,,18.4,26.1,10.6
USC00201150,"BURTON 4 N, MI US",Genesee,43.0675,-83.5919,230.7,2005,10,,-5,30,,10.9,17.6,4.3
USC00201150,"BURTON 4 N, MI US",Genesee,43.0675,-83.5919,230.7,2005,11,,-11.1,21.7,,5,11.1,-1.1
