"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/12/2024","AQS","260050003","1","0.051","ppm","47","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/13/2024","AQS","260050003","1","0.064","ppm","80","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/14/2024","AQS","260050003","1","0.065","ppm","84","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/15/2024","AQS","260050003","1","0.07","ppm","100","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/16/2024","AQS","260050003","1","0.044","ppm","41","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/17/2024","AQS","260050003","1","0.03","ppm","28","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/18/2024","AQS","260050003","1","0.033","ppm","31","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/19/2024","AQS","260050003","1","0.048","ppm","44","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/20/2024","AQS","260050003","1","0.052","ppm","48","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/21/2024","AQS","260050003","1","0.05","ppm","46","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/22/2024","AQS","260050003","1","0.043","ppm","40","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/23/2024","AQS","260050003","1","0.064","ppm","80","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/24/2024","AQS","260050003","1","0.03","ppm","28","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/25/2024","AQS","260050003","1","0.033","ppm","31","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/26/2024","AQS","260050003","1","0.048","ppm","44","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/27/2024","AQS","260050003","1","0.054","ppm","50","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/28/2024","AQS","260050003","1","0.052","ppm","48","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/29/2024","AQS","260050003","1","0.047","ppm","44","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/30/2024","AQS","260050003","1","0.05","ppm","46","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"07/31/2024","AQS","260050003","1","0.064","ppm","80","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/01/2024","AQS","260050003","1","0.045","ppm","42","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/02/2024","AQS","260050003","1","0.041","ppm","38","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/03/2024","AQS","260050003","1","0.037","ppm","34","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/04/2024","AQS","260050003","1","0.049","ppm","45","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/05/2024","AQS","260050003","1","0.045","ppm","42","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/06/2024","AQS","260050003","1","0.031","ppm","29","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/07/2024","AQS","260050003","1","0.037","ppm","34","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/08/2024","AQS","260050003","1","0.047","ppm","44","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/09/2024","AQS","260050003","1","0.03","ppm","28","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/10/2024","AQS","260050003","1","0.032","ppm","30","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/11/2024","AQS","260050003","1","0.033","ppm","31","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/12/2024","AQS","260050003","1","0.043","ppm","40","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/13/2024","AQS","260050003","1","0.058","ppm","61","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/14/2024","AQS","260050003","1","0.042","ppm","39","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/15/2024","AQS","260050003","1","0.038","ppm","35","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/16/2024","AQS","260050003","1","0.059","ppm","64","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/17/2024","AQS","260050003","1","0.044","ppm","41","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/18/2024","AQS","260050003","1","0.029","ppm","27","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/19/2024","AQS","260050003","1","0.027","ppm","25","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/20/2024","AQS","260050003","1","0.032","ppm","30","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/21/2024","AQS","260050003","1","0.039","ppm","36","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/22/2024","AQS","260050003","1","0.046","ppm","43","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/23/2024","AQS","260050003","1","0.057","ppm","58","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/24/2024","AQS","260050003","1","0.06","ppm","67","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/25/2024","AQS","260050003","1","0.066","ppm","87","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/26/2024","AQS","260050003","1","0.061","ppm","71","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/27/2024","AQS","260050003","1","0.066","ppm","87","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/28/2024","AQS","260050003","1","0.033","ppm","31","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/29/2024","AQS","260050003","1","0.04","ppm","37","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/30/2024","AQS","260050003","1","0.052","ppm","48","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"08/31/2024","AQS","260050003","1","0.052","ppm","48","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/01/2024","AQS","260050003","1","0.035","ppm","32","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/02/2024","AQS","260050003","1","0.034","ppm","31","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/03/2024","AQS","260050003","1","0.044","ppm","41","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/04/2024","AQS","260050003","1","0.052","ppm","48","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/05/2024","AQS","260050003","1","0.067","ppm","90","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/06/2024","AQS","260050003","1","0.029","ppm","27","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/07/2024","AQS","260050003","1","0.037","ppm","34","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/08/2024","AQS","260050003","1","0.038","ppm","35","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/09/2024","AQS","260050003","1","0.042","ppm","39","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/10/2024","AQS","260050003","1","0.049","ppm","45","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/11/2024","AQS","260050003","1","0.058","ppm","61","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/12/2024","AQS","260050003","1","0.06","ppm","67","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/13/2024","AQS","260050003","1","0.061","ppm","71","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/14/2024","AQS","260050003","1","0.055","ppm","51","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/15/2024","AQS","260050003","1","0.046","ppm","43","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/16/2024","AQS","260050003","1","0.055","ppm","51","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/17/2024","AQS","260050003","1","0.063","ppm","77","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/18/2024","AQS","260050003","1","0.068","ppm","93","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/19/2024","AQS","260050003","1","0.06","ppm","67","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/20/2024","AQS","260050003","1","0.054","ppm","50","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/21/2024","AQS","260050003","1","0.049","ppm","45","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/22/2024","AQS","260050003","1","0.031","ppm","29","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/23/2024","AQS","260050003","1","0.029","ppm","27","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/24/2024","AQS","260050003","1","0.029","ppm","27","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/25/2024","AQS","260050003","1","0.034","ppm","31","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/26/2024","AQS","260050003","1","0.041","ppm","38","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/27/2024","AQS","260050003","1","0.038","ppm","35","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/28/2024","AQS","260050003","1","0.03","ppm","28","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/29/2024","AQS","260050003","1","0.034","ppm","31","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"09/30/2024","AQS","260050003","1","0.032","ppm","30","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"10/01/2024","AQS","260050003","1","0.031","ppm","29","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
"10/02/2024","AQS","260050003","1","0.042","ppm","39","1016 W. 32nd St (Holland)","17","100.0000","44201","Ozone","087","26090","Holland, MI","26","Michigan","005","Allegan","42.7682333333333","-86.1506360833333"
